Datum,Warengruppe,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,id,Umsatz,Wochentag,Monat,IstWochenende,Feiertag,Ferienzeit
2016-01-29,4,7.0,8.125,17.0,61,0.0,1601294,74.5834935282299,4,1,0,0,0
2016-01-29,5,7.0,8.125,17.0,61,0.0,1601295,195.574412527158,4,1,0,0,0
2016-01-29,6,7.0,8.125,17.0,61,0.0,1601296,0.0,4,1,0,0,0
2016-01-30,1,7.0,6.625,17.0,65,0.0,1601301,90.1685996751073,5,1,1,0,0
2016-01-30,2,7.0,6.625,17.0,65,0.0,1601302,329.964997391404,5,1,1,0,0
2016-01-30,3,7.0,6.625,17.0,65,0.0,1601303,101.154895981059,5,1,1,0,0
2016-01-30,4,7.0,6.625,17.0,65,0.0,1601304,58.1344429883485,5,1,1,0,0
2016-01-30,5,7.0,6.625,17.0,65,0.0,1601305,239.078662887727,5,1,1,0,0
2016-01-30,6,7.0,6.625,17.0,65,0.0,1601306,0.0,5,1,1,0,0
2016-01-31,1,6.0,4.125,13.0,61,0.0,1601311,52.0502097378234,6,1,1,0,0
2016-01-31,2,6.0,4.125,13.0,61,0.0,1601312,382.123533692755,6,1,1,0,0
2016-01-31,3,6.0,4.125,13.0,61,0.0,1601313,116.036789722019,6,1,1,0,0
2016-01-31,4,6.0,4.125,13.0,61,0.0,1601314,132.950380868849,6,1,1,0,0
2016-01-31,5,6.0,4.125,13.0,61,0.0,1601315,266.119925137902,6,1,1,0,0
2016-01-31,6,6.0,4.125,13.0,61,0.0,1601316,0.0,6,1,1,0,0
2016-02-01,1,7.0,7.875,21.0,61,0.0,1602011,100.874631975329,0,2,0,0,0
2016-02-01,2,7.0,7.875,21.0,61,0.0,1602012,320.500473747742,0,2,0,0,0
2016-02-01,3,7.0,7.875,21.0,61,0.0,1602013,79.6701465240555,0,2,0,0,0
2016-02-01,4,7.0,7.875,21.0,61,0.0,1602014,93.6709633665612,0,2,0,0,0
2016-02-01,5,7.0,7.875,21.0,61,0.0,1602015,241.753423222328,0,2,0,0,0
2016-02-01,6,7.0,7.875,21.0,61,0.0,1602016,0.0,0,2,0,0,0
2016-02-02,1,6.0,7.5,20.0,61,0.0,1602021,101.820989696245,1,2,0,0,0
2016-02-02,2,6.0,7.5,20.0,61,0.0,1602022,334.195166966653,1,2,0,0,0
2016-02-02,3,6.0,7.5,20.0,61,0.0,1602023,77.7235209476192,1,2,0,0,0
2016-02-02,4,6.0,7.5,20.0,61,0.0,1602024,173.19490154443,1,2,0,0,0
2016-02-02,5,6.0,7.5,20.0,61,0.0,1602025,248.516273860935,1,2,0,0,0
2016-02-02,6,6.0,7.5,20.0,61,0.0,1602026,0.0,1,2,0,0,0
2016-02-03,1,6.0,4.75,15.0,61,0.0,1602031,114.464238664044,2,2,0,0,0
2016-02-03,2,6.0,4.75,15.0,61,0.0,1602032,295.824206669011,2,2,0,0,0
2016-02-03,3,6.0,4.75,15.0,61,0.0,1602033,77.0896272256222,2,2,0,0,0
2016-02-03,4,6.0,4.75,15.0,61,0.0,1602034,138.868927432964,2,2,0,0,0
2016-02-03,5,6.0,4.75,15.0,61,0.0,1602035,325.507863771923,2,2,0,0,0
2016-02-03,6,6.0,4.75,15.0,61,0.0,1602036,0.0,2,2,0,0,0
2016-02-04,1,5.0,4.25,12.0,22,0.0,1602041,128.594824919993,3,2,0,0,0
2016-02-04,2,5.0,4.25,12.0,22,0.0,1602042,341.286700292853,3,2,0,0,0
2016-02-04,3,5.0,4.25,12.0,22,0.0,1602043,89.2085750628842,3,2,0,0,0
2016-02-04,4,5.0,4.25,12.0,22,0.0,1602044,212.954763467956,3,2,0,0,0
2016-02-04,5,5.0,4.25,12.0,22,0.0,1602045,328.07660342003,3,2,0,0,0
2016-02-04,6,5.0,4.25,12.0,22,0.0,1602046,0.0,3,2,0,0,0
2016-02-05,1,7.0,4.5,10.0,61,0.0,1602051,124.433139717936,4,2,0,0,0
2016-02-05,2,7.0,4.5,10.0,61,0.0,1602052,287.795395648607,4,2,0,0,0
2016-02-05,3,7.0,4.5,10.0,61,0.0,1602053,80.809542590926,4,2,0,0,0
2016-02-05,4,7.0,4.5,10.0,61,0.0,1602054,169.87129717056,4,2,0,0,0
2016-02-05,5,7.0,4.5,10.0,61,0.0,1602055,264.123167995632,4,2,0,0,0
2016-02-05,6,7.0,4.5,10.0,61,0.0,1602056,0.0,4,2,0,0,0
2016-02-06,1,7.0,9.375,11.0,21,0.0,1602061,121.619679418936,5,2,1,0,0
2016-02-06,2,7.0,9.375,11.0,21,0.0,1602062,474.051333102261,5,2,1,0,0
2016-02-06,3,7.0,9.375,11.0,21,0.0,1602063,106.75536822121,5,2,1,0,0
2016-02-06,4,7.0,9.375,11.0,21,0.0,1602064,192.27769908181,5,2,1,0,0
2016-02-06,5,7.0,9.375,11.0,21,0.0,1602065,288.583322605663,5,2,1,0,0
2016-02-06,6,7.0,9.375,11.0,21,0.0,1602066,0.0,5,2,1,0,0
2016-02-07,1,6.0,9.75,12.0,21,0.0,1602071,85.2218274039122,6,2,1,0,0
2016-02-07,2,6.0,9.75,12.0,21,0.0,1602072,579.707767204789,6,2,1,0,0
2016-02-07,3,6.0,9.75,12.0,21,0.0,1602073,140.818372036017,6,2,1,0,0
2016-02-07,4,6.0,9.75,12.0,21,0.0,1602074,170.642257444849,6,2,1,0,0
2016-02-07,5,6.0,9.75,12.0,21,0.0,1602075,352.95522789217,6,2,1,0,0
2016-02-07,6,6.0,9.75,12.0,21,0.0,1602076,0.0,6,2,1,0,0
2016-02-08,1,7.0,8.5,16.0,63,0.0,1602081,88.3772693920283,0,2,0,0,0
2016-02-08,2,7.0,8.5,16.0,63,0.0,1602082,244.238888656956,0,2,0,0,0
2016-02-08,3,7.0,8.5,16.0,63,0.0,1602083,102.447839075974,0,2,0,0,0
2016-02-08,4,7.0,8.5,16.0,63,0.0,1602084,96.833635728181,0,2,0,0,0
2016-02-08,5,7.0,8.5,16.0,63,0.0,1602085,255.243360918052,0,2,0,0,0
2016-02-08,6,7.0,8.5,16.0,63,0.0,1602086,0.0,0,2,0,0,0
2016-02-09,1,5.0,6.75,15.0,61,0.0,1602091,89.5365624321665,1,2,0,0,0
2016-02-09,2,5.0,6.75,15.0,61,0.0,1602092,291.262085727926,1,2,0,0,0
2016-02-09,3,5.0,6.75,15.0,61,0.0,1602093,87.6022418913691,1,2,0,0,0
2016-02-09,4,5.0,6.75,15.0,61,0.0,1602094,153.905138423558,1,2,0,0,0
2016-02-09,5,5.0,6.75,15.0,61,0.0,1602095,297.961151843249,1,2,0,0,0
2016-02-09,6,5.0,6.75,15.0,61,0.0,1602096,0.0,1,2,0,0,0
2016-02-10,1,7.0,3.75,9.0,61,0.0,1602101,64.7482479156876,2,2,0,0,0
2016-02-10,2,7.0,3.75,9.0,61,0.0,1602102,257.330664582919,2,2,0,0,0
2016-02-10,3,7.0,3.75,9.0,61,0.0,1602103,80.2737824771539,2,2,0,0,0
2016-02-10,4,7.0,3.75,9.0,61,0.0,1602104,112.819376255663,2,2,0,0,0
2016-02-10,5,7.0,3.75,9.0,61,0.0,1602105,264.725463895975,2,2,0,0,0
2016-02-10,6,7.0,3.75,9.0,61,0.0,1602106,0.0,2,2,0,0,0
2016-02-11,1,7.0,5.25,7.0,61,0.0,1602111,90.7630000858516,3,2,0,0,0
2016-02-11,2,7.0,5.25,7.0,61,0.0,1602112,297.503299343127,3,2,0,0,0
2016-02-11,3,7.0,5.25,7.0,61,0.0,1602113,91.3535120777711,3,2,0,0,0
2016-02-11,4,7.0,5.25,7.0,61,0.0,1602114,213.646592245021,3,2,0,0,0
2016-02-11,5,7.0,5.25,7.0,61,0.0,1602115,238.742990743532,3,2,0,0,0
2016-02-11,6,7.0,5.25,7.0,61,0.0,1602116,0.0,3,2,0,0,0
2016-02-12,1,7.0,3.5,6.0,61,0.0,1602121,92.3826818576777,4,2,0,0,0
2016-02-12,2,7.0,3.5,6.0,61,0.0,1602122,240.946116831232,4,2,0,0,0
2016-02-12,3,7.0,3.5,6.0,61,0.0,1602123,69.5290464094912,4,2,0,0,0
2016-02-12,4,7.0,3.5,6.0,61,0.0,1602124,108.396239900431,4,2,0,0,0
2016-02-12,5,7.0,3.5,6.0,61,0.0,1602125,248.745906434891,4,2,0,0,0
2016-02-12,6,7.0,3.5,6.0,61,0.0,1602126,0.0,4,2,0,0,0
2016-02-13,1,6.0,2.0,8.0,20,0.0,1602131,124.492562694277,5,2,1,0,0
2016-02-13,2,6.0,2.0,8.0,20,0.0,1602132,426.139933426771,5,2,1,0,0
2016-02-13,3,6.0,2.0,8.0,20,0.0,1602133,100.464402718773,5,2,1,0,0
2016-02-13,4,6.0,2.0,8.0,20,0.0,1602134,224.433711584056,5,2,1,0,0
2016-02-13,5,6.0,2.0,8.0,20,0.0,1602135,316.769995118842,5,2,1,0,0
2016-02-13,6,6.0,2.0,8.0,20,0.0,1602136,0.0,5,2,1,0,0
2016-02-14,1,8.0,2.875,20.0,61,0.0,1602141,75.4669049257995,6,2,1,0,0
2016-02-14,2,8.0,2.875,20.0,61,0.0,1602142,468.275277107278,6,2,1,0,0
2016-02-14,3,8.0,2.875,20.0,61,0.0,1602143,131.727380612779,6,2,1,0,0
2016-02-14,4,8.0,2.875,20.0,61,0.0,1602144,220.15722489461,6,2,1,0,0
2016-02-14,5,8.0,2.875,20.0,61,0.0,1602145,336.658840303804,6,2,1,0,0
2016-02-14,6,8.0,2.875,20.0,61,0.0,1602146,0.0,6,2,1,0,0
2016-02-15,1,8.0,0.75,14.0,-1,0.0,1602151,136.432230966611,0,2,0,0,0
2016-02-15,2,8.0,0.75,14.0,-1,0.0,1602152,290.195276965657,0,2,0,0,0
2016-02-15,3,8.0,0.75,14.0,-1,0.0,1602153,108.081387650254,0,2,0,0,0
2016-02-15,4,8.0,0.75,14.0,-1,0.0,1602154,116.618502038729,0,2,0,0,0
2016-02-15,5,8.0,0.75,14.0,-1,0.0,1602155,249.707515047971,0,2,0,0,0
2016-02-15,6,8.0,0.75,14.0,-1,0.0,1602156,0.0,0,2,0,0,0
2016-02-16,1,0.0,2.125,5.0,-1,0.0,1602161,68.0478380664933,1,2,0,0,0
2016-02-16,2,0.0,2.125,5.0,-1,0.0,1602162,275.870590746456,1,2,0,0,0
2016-02-16,3,0.0,2.125,5.0,-1,0.0,1602163,99.6986074709854,1,2,0,0,0
2016-02-16,4,0.0,2.125,5.0,-1,0.0,1602164,177.333347977201,1,2,0,0,0
2016-02-16,5,0.0,2.125,5.0,-1,0.0,1602165,306.515144107154,1,2,0,0,0
2016-02-16,6,0.0,2.125,5.0,-1,0.0,1602166,0.0,1,2,0,0,0
2016-02-17,1,1.0,1.75,10.0,0,0.0,1602171,115.322591894885,2,2,0,0,0
2016-02-17,2,1.0,1.75,10.0,0,0.0,1602172,282.850720027412,2,2,0,0,0
2016-02-17,3,1.0,1.75,10.0,0,0.0,1602173,84.1453099145737,2,2,0,0,0
2016-02-17,4,1.0,1.75,10.0,0,0.0,1602174,146.146021592095,2,2,0,0,0
2016-02-17,5,1.0,1.75,10.0,0,0.0,1602175,320.150911639512,2,2,0,0,0
2016-02-17,6,1.0,1.75,10.0,0,0.0,1602176,0.0,2,2,0,0,0
2016-02-18,1,5.0,1.875,6.0,10,0.0,1602181,130.016478349823,3,2,0,0,0
2016-02-18,2,5.0,1.875,6.0,10,0.0,1602182,328.449175370905,3,2,0,0,0
2016-02-18,3,5.0,1.875,6.0,10,0.0,1602183,101.652557123811,3,2,0,0,0
2016-02-18,4,5.0,1.875,6.0,10,0.0,1602184,153.394623375255,3,2,0,0,0
2016-02-18,5,5.0,1.875,6.0,10,0.0,1602185,290.788498756095,3,2,0,0,0
2016-02-18,6,5.0,1.875,6.0,10,0.0,1602186,0.0,3,2,0,0,0
2016-02-19,1,7.0,3.25,6.0,61,0.0,1602191,121.1062736985,4,2,0,0,0
2016-02-19,2,7.0,3.25,6.0,61,0.0,1602192,322.078092028064,4,2,0,0,0
2016-02-19,3,7.0,3.25,6.0,61,0.0,1602193,92.6908944831849,4,2,0,0,0
2016-02-19,4,7.0,3.25,6.0,61,0.0,1602194,152.787510282685,4,2,0,0,0
2016-02-19,5,7.0,3.25,6.0,61,0.0,1602195,294.632772928121,4,2,0,0,0
2016-02-19,6,7.0,3.25,6.0,61,0.0,1602196,0.0,4,2,0,0,0
2016-02-20,1,7.0,6.0,12.0,61,0.0,1602201,85.2473137621134,5,2,1,0,0
2016-02-20,2,7.0,6.0,12.0,61,0.0,1602202,443.775109403269,5,2,1,0,0
2016-02-20,3,7.0,6.0,12.0,61,0.0,1602203,91.426660400694,5,2,1,0,0
2016-02-20,4,7.0,6.0,12.0,61,0.0,1602204,213.898160134037,5,2,1,0,0
2016-02-20,5,7.0,6.0,12.0,61,0.0,1602205,337.413464406758,5,2,1,0,0
2016-02-20,6,7.0,6.0,12.0,61,0.0,1602206,0.0,5,2,1,0,0
2016-02-21,1,7.0,6.875,12.0,61,0.0,1602211,57.7117326850023,6,2,1,0,0
2016-02-21,2,7.0,6.875,12.0,61,0.0,1602212,498.815874652613,6,2,1,0,0
2016-02-21,3,7.0,6.875,12.0,61,0.0,1602213,121.873805988119,6,2,1,0,0
2016-02-21,4,7.0,6.875,12.0,61,0.0,1602214,320.052214571435,6,2,1,0,0
2016-02-21,5,7.0,6.875,12.0,61,0.0,1602215,429.951884660272,6,2,1,0,0
2016-02-21,6,7.0,6.875,12.0,61,0.0,1602216,0.0,6,2,1,0,0
2016-02-22,1,6.0,5.875,15.0,61,0.0,1602221,64.1054034695987,0,2,0,0,0
2016-02-22,2,6.0,5.875,15.0,61,0.0,1602222,236.927035507922,0,2,0,0,0
2016-02-22,3,6.0,5.875,15.0,61,0.0,1602223,72.3768680167102,0,2,0,0,0
2016-02-22,4,6.0,5.875,15.0,61,0.0,1602224,71.5677280034024,0,2,0,0,0
2016-02-22,5,6.0,5.875,15.0,61,0.0,1602225,163.428117167892,0,2,0,0,0
2016-02-22,6,6.0,5.875,15.0,61,0.0,1602226,0.0,0,2,0,0,0
2016-02-23,1,4.0,6.125,17.0,61,0.0,1602231,70.6172908787781,1,2,0,0,0
2016-02-23,2,4.0,6.125,17.0,61,0.0,1602232,260.990205479987,1,2,0,0,0
2016-02-23,3,4.0,6.125,17.0,61,0.0,1602233,107.661963735703,1,2,0,0,0
2016-02-23,4,4.0,6.125,17.0,61,0.0,1602234,134.376094213944,1,2,0,0,0
2016-02-23,5,4.0,6.125,17.0,61,0.0,1602235,161.605017964107,1,2,0,0,0
2016-02-23,6,4.0,6.125,17.0,61,0.0,1602236,0.0,1,2,0,0,0
2016-02-24,1,3.0,4.0,15.0,61,0.0,1602241,85.7581547356481,2,2,0,0,0
2016-02-24,2,3.0,4.0,15.0,61,0.0,1602242,242.649924353059,2,2,0,0,0
2016-02-24,3,3.0,4.0,15.0,61,0.0,1602243,83.7317916112599,2,2,0,0,0
2016-02-24,4,3.0,4.0,15.0,61,0.0,1602244,64.0301172684115,2,2,0,0,0
2016-02-24,5,3.0,4.0,15.0,61,0.0,1602245,210.768634223775,2,2,0,0,0
2016-02-24,6,3.0,4.0,15.0,61,0.0,1602246,0.0,2,2,0,0,0
2016-02-25,1,6.0,3.5,10.0,53,0.0,1602251,115.0558696768,3,2,0,0,0
2016-02-25,2,6.0,3.5,10.0,53,0.0,1602252,237.155536345003,3,2,0,0,0
2016-02-25,3,6.0,3.5,10.0,53,0.0,1602253,58.8933306111358,3,2,0,0,0
2016-02-25,4,6.0,3.5,10.0,53,0.0,1602254,60.216970582095,3,2,0,0,0
2016-02-25,5,6.0,3.5,10.0,53,0.0,1602255,195.261407386158,3,2,0,0,0
2016-02-25,6,6.0,3.5,10.0,53,0.0,1602256,0.0,3,2,0,0,0
2016-02-26,1,6.0,3.625,8.0,-1,0.0,1602261,73.6223080391586,4,2,0,0,0
2016-02-26,2,6.0,3.625,8.0,-1,0.0,1602262,254.772713211861,4,2,0,0,0
2016-02-26,3,6.0,3.625,8.0,-1,0.0,1602263,89.2970054722185,4,2,0,0,0
2016-02-26,4,6.0,3.625,8.0,-1,0.0,1602264,54.0670927179698,4,2,0,0,0
2016-02-26,5,6.0,3.625,8.0,-1,0.0,1602265,187.611048238849,4,2,0,0,0
2016-02-26,6,6.0,3.625,8.0,-1,0.0,1602266,0.0,4,2,0,0,0
2016-02-27,1,4.0,1.5,5.0,45,0.0,1602271,77.3392765156887,5,2,1,0,0
2016-02-27,2,4.0,1.5,5.0,45,0.0,1602272,344.439727506896,5,2,1,0,0
2016-02-27,3,4.0,1.5,5.0,45,0.0,1602273,112.734042896824,5,2,1,0,0
2016-02-27,4,4.0,1.5,5.0,45,0.0,1602274,85.3879693916251,5,2,1,0,0
2016-02-27,5,4.0,1.5,5.0,45,0.0,1602275,256.025961748608,5,2,1,0,0
2016-02-27,6,4.0,1.5,5.0,45,0.0,1602276,0.0,5,2,1,0,0
2016-02-28,1,1.0,3.5,6.0,0,0.0,1602281,67.9028508038449,6,2,1,0,0
2016-02-28,2,1.0,3.5,6.0,0,0.0,1602282,475.067504097736,6,2,1,0,0
2016-02-28,3,1.0,3.5,6.0,0,0.0,1602283,143.402789700727,6,2,1,0,0
2016-02-28,4,1.0,3.5,6.0,0,0.0,1602284,155.879471819037,6,2,1,0,0
2016-02-28,5,1.0,3.5,6.0,0,0.0,1602285,265.881917043649,6,2,1,0,0
2016-02-28,6,1.0,3.5,6.0,0,0.0,1602286,0.0,6,2,1,0,0
2016-02-29,1,7.0,2.125,10.0,0,0.0,1602291,100.734692257053,0,2,0,0,0
2016-02-29,2,7.0,2.125,10.0,0,0.0,1602292,213.574073422175,0,2,0,0,0
2016-02-29,3,7.0,2.125,10.0,0,0.0,1602293,85.4670939199535,0,2,0,0,0
2016-02-29,4,7.0,2.125,10.0,0,0.0,1602294,57.5785820133328,0,2,0,0,0
2016-02-29,5,7.0,2.125,10.0,0,0.0,1602295,191.665015079148,0,2,0,0,0
2016-02-29,6,7.0,2.125,10.0,0,0.0,1602296,0.0,0,2,0,0,0
2016-03-01,1,5.0,2.25,8.0,-1,0.0,1603011,94.4073594599461,1,3,0,0,0
2016-03-01,2,5.0,2.25,8.0,-1,0.0,1603012,227.734771550322,1,3,0,0,0
2016-03-01,3,5.0,2.25,8.0,-1,0.0,1603013,71.0119127390675,1,3,0,0,0
2016-03-01,4,5.0,2.25,8.0,-1,0.0,1603014,93.4974094031413,1,3,0,0,0
2016-03-01,5,5.0,2.25,8.0,-1,0.0,1603015,180.928311589106,1,3,0,0,0
2016-03-01,6,5.0,2.25,8.0,-1,0.0,1603016,0.0,1,3,0,0,0
2016-03-02,1,7.0,5.0,16.0,63,0.0,1603021,76.3795550110334,2,3,0,0,0
2016-03-02,2,7.0,5.0,16.0,63,0.0,1603022,222.095648232034,2,3,0,0,0
2016-03-02,3,7.0,5.0,16.0,63,0.0,1603023,93.7217542076897,2,3,0,0,0
2016-03-02,4,7.0,5.0,16.0,63,0.0,1603024,74.8849594920968,2,3,0,0,0
2016-03-02,5,7.0,5.0,16.0,63,0.0,1603025,164.355534894709,2,3,0,0,0
2016-03-02,6,7.0,5.0,16.0,63,0.0,1603026,0.0,2,3,0,0,0
2016-03-03,1,7.0,4.75,5.0,21,0.0,1603031,116.797066860726,3,3,0,0,0
2016-03-03,2,7.0,4.75,5.0,21,0.0,1603032,229.046716982771,3,3,0,0,0
2016-03-03,3,7.0,4.75,5.0,21,0.0,1603033,88.9616745803378,3,3,0,0,0
2016-03-03,4,7.0,4.75,5.0,21,0.0,1603034,53.3398566608189,3,3,0,0,0
2016-03-03,5,7.0,4.75,5.0,21,0.0,1603035,154.985702571168,3,3,0,0,0
2016-03-03,6,7.0,4.75,5.0,21,0.0,1603036,0.0,3,3,0,0,0
2016-03-04,1,2.0,3.875,9.0,10,0.0,1603041,100.459635238409,4,3,0,0,0
2016-03-04,2,2.0,3.875,9.0,10,0.0,1603042,219.883104831763,4,3,0,0,0
2016-03-04,3,2.0,3.875,9.0,10,0.0,1603043,98.7464106170893,4,3,0,0,0
2016-03-04,4,2.0,3.875,9.0,10,0.0,1603044,54.3096350622408,4,3,0,0,0
2016-03-04,5,2.0,3.875,9.0,10,0.0,1603045,189.909787668708,4,3,0,0,0
2016-03-04,6,2.0,3.875,9.0,10,0.0,1603046,0.0,4,3,0,0,0
2016-03-05,1,8.0,3.25,5.0,61,0.0,1603051,126.558308460523,5,3,1,0,0
2016-03-05,2,8.0,3.25,5.0,61,0.0,1603052,307.355804230078,5,3,1,0,0
2016-03-05,3,8.0,3.25,5.0,61,0.0,1603053,105.454582350578,5,3,1,0,0
2016-03-05,4,8.0,3.25,5.0,61,0.0,1603054,87.0021007839086,5,3,1,0,0
2016-03-05,5,8.0,3.25,5.0,61,0.0,1603055,183.665499323068,5,3,1,0,0
2016-03-05,6,8.0,3.25,5.0,61,0.0,1603056,0.0,5,3,1,0,0
2016-03-06,1,7.0,4.5,11.0,10,0.0,1603061,63.6973176810197,6,3,1,0,0
2016-03-06,2,7.0,4.5,11.0,10,0.0,1603062,424.997870111198,6,3,1,0,0
2016-03-06,3,7.0,4.5,11.0,10,0.0,1603063,125.253628707352,6,3,1,0,0
2016-03-06,4,7.0,4.5,11.0,10,0.0,1603064,89.9769028362655,6,3,1,0,0
2016-03-06,5,7.0,4.5,11.0,10,0.0,1603065,237.73551437776,6,3,1,0,0
2016-03-06,6,7.0,4.5,11.0,10,0.0,1603066,0.0,6,3,1,0,0
2016-03-07,1,6.0,4.75,10.0,20,0.0,1603071,100.739810297883,0,3,0,0,0
2016-03-07,2,6.0,4.75,10.0,20,0.0,1603072,261.046920938025,0,3,0,0,0
2016-03-07,3,6.0,4.75,10.0,20,0.0,1603073,104.963466896837,0,3,0,0,0
2016-03-07,4,6.0,4.75,10.0,20,0.0,1603074,59.3154655481707,0,3,0,0,0
2016-03-07,5,6.0,4.75,10.0,20,0.0,1603075,223.487676344186,0,3,0,0,0
2016-03-07,6,6.0,4.75,10.0,20,0.0,1603076,0.0,0,3,0,0,0
2016-03-08,1,6.0,5.0,10.0,61,0.0,1603081,121.47081943624,1,3,0,0,0
2016-03-08,2,6.0,5.0,10.0,61,0.0,1603082,266.517131416557,1,3,0,0,0
2016-03-08,3,6.0,5.0,10.0,61,0.0,1603083,73.2317211493194,1,3,0,0,0
2016-03-08,4,6.0,5.0,10.0,61,0.0,1603084,86.237361671157,1,3,0,0,0
2016-03-08,5,6.0,5.0,10.0,61,0.0,1603085,254.230927805738,1,3,0,0,0
2016-03-08,6,6.0,5.0,10.0,61,0.0,1603086,0.0,1,3,0,0,0
2016-03-09,1,0.0,6.75,9.0,5,0.0,1603091,134.50464200454,2,3,0,0,0
2016-03-09,2,0.0,6.75,9.0,5,0.0,1603092,271.328765064048,2,3,0,0,0
2016-03-09,3,0.0,6.75,9.0,5,0.0,1603093,112.702195949417,2,3,0,0,0
2016-03-09,4,0.0,6.75,9.0,5,0.0,1603094,0.0,2,3,0,0,0
2016-03-09,5,0.0,6.75,9.0,5,0.0,1603095,259.677695472758,2,3,0,0,0
2016-03-09,6,0.0,6.75,9.0,5,0.0,1603096,0.0,2,3,0,0,0
2016-03-10,1,8.0,4.375,11.0,10,0.0,1603101,144.670919387674,3,3,0,0,0
2016-03-10,2,8.0,4.375,11.0,10,0.0,1603102,293.908820913272,3,3,0,0,0
2016-03-10,3,8.0,4.375,11.0,10,0.0,1603103,60.8341417156009,3,3,0,0,0
2016-03-10,4,8.0,4.375,11.0,10,0.0,1603104,59.7788825664352,3,3,0,0,0
2016-03-10,5,8.0,4.375,11.0,10,0.0,1603105,229.760403843279,3,3,0,0,0
2016-03-10,6,8.0,4.375,11.0,10,0.0,1603106,0.0,3,3,0,0,0
2016-03-11,1,8.0,3.5,11.0,-1,0.0,1603111,147.967084273896,4,3,0,0,0
2016-03-11,2,8.0,3.5,11.0,-1,0.0,1603112,254.5335408235,4,3,0,0,0
2016-03-11,3,8.0,3.5,11.0,-1,0.0,1603113,91.4520450012182,4,3,0,0,0
2016-03-11,4,8.0,3.5,11.0,-1,0.0,1603114,84.0911815561759,4,3,0,0,0
2016-03-11,5,8.0,3.5,11.0,-1,0.0,1603115,240.691258075457,4,3,0,0,0
2016-03-11,6,8.0,3.5,11.0,-1,0.0,1603116,0.0,4,3,0,0,0
2016-03-12,1,8.0,2.75,7.0,0,0.0,1603121,156.983737754714,5,3,1,0,0
2016-03-12,2,8.0,2.75,7.0,0,0.0,1603122,369.210704930203,5,3,1,0,0
2016-03-12,3,8.0,2.75,7.0,0,0.0,1603123,123.879594747325,5,3,1,0,0
2016-03-12,4,8.0,2.75,7.0,0,0.0,1603124,64.8612566543002,5,3,1,0,0
2016-03-12,5,8.0,2.75,7.0,0,0.0,1603125,257.066009798004,5,3,1,0,0
2016-03-12,6,8.0,2.75,7.0,0,0.0,1603126,0.0,5,3,1,0,0
2016-03-13,1,8.0,0.875,8.0,10,0.0,1603131,85.1258324563042,6,3,1,0,0
2016-03-13,2,8.0,0.875,8.0,10,0.0,1603132,457.374192354555,6,3,1,0,0
2016-03-13,3,8.0,0.875,8.0,10,0.0,1603133,141.827571462778,6,3,1,0,0
2016-03-13,4,8.0,0.875,8.0,10,0.0,1603134,122.358145037394,6,3,1,0,0
2016-03-13,5,8.0,0.875,8.0,10,0.0,1603135,358.149041587833,6,3,1,0,0
2016-03-13,6,8.0,0.875,8.0,10,0.0,1603136,0.0,6,3,1,0,0
2016-03-14,1,8.0,5.0,8.0,10,0.0,1603141,82.3443055655689,0,3,0,0,0
2016-03-14,2,8.0,5.0,8.0,10,0.0,1603142,248.430200784947,0,3,0,0,0
2016-03-14,3,8.0,5.0,8.0,10,0.0,1603143,106.168003108515,0,3,0,0,0
2016-03-14,4,8.0,5.0,8.0,10,0.0,1603144,65.7551183672035,0,3,0,0,0
2016-03-14,5,8.0,5.0,8.0,10,0.0,1603145,216.472813308732,0,3,0,0,0
2016-03-14,6,8.0,5.0,8.0,10,0.0,1603146,0.0,0,3,0,0,0
2016-03-15,1,5.0,5.75,12.0,61,0.0,1603151,135.410674142097,1,3,0,0,0
2016-03-15,2,5.0,5.75,12.0,61,0.0,1603152,274.617100464435,1,3,0,0,0
2016-03-15,3,5.0,5.75,12.0,61,0.0,1603153,85.1205684450089,1,3,0,0,0
2016-03-15,4,5.0,5.75,12.0,61,0.0,1603154,78.5327059559345,1,3,0,0,0
2016-03-15,5,5.0,5.75,12.0,61,0.0,1603155,277.612340356285,1,3,0,0,0
2016-03-15,6,5.0,5.75,12.0,61,0.0,1603156,0.0,1,3,0,0,0
2016-03-16,1,1.0,6.375,11.0,0,0.0,1603161,149.729711282462,2,3,0,0,0
2016-03-16,2,1.0,6.375,11.0,0,0.0,1603162,284.674093245276,2,3,0,0,0
2016-03-16,3,1.0,6.375,11.0,0,0.0,1603163,103.320840659689,2,3,0,0,0
2016-03-16,4,1.0,6.375,11.0,0,0.0,1603164,74.3282044980244,2,3,0,0,0
2016-03-16,5,1.0,6.375,11.0,0,0.0,1603165,239.608116730981,2,3,0,0,0
2016-03-16,6,1.0,6.375,11.0,0,0.0,1603166,0.0,2,3,0,0,0
2016-03-17,1,0.0,9.25,12.0,0,0.0,1603171,171.39484313798,3,3,0,0,0
2016-03-17,2,0.0,9.25,12.0,0,0.0,1603172,292.66701959477,3,3,0,0,0
2016-03-17,3,0.0,9.25,12.0,0,0.0,1603173,102.115552422329,3,3,0,0,0
2016-03-17,4,0.0,9.25,12.0,0,0.0,1603174,76.6750730683855,3,3,0,0,0
2016-03-17,5,0.0,9.25,12.0,0,0.0,1603175,259.197413669464,3,3,0,0,0
